edge_id,geometry_wkt
160211,"LINESTRING (711299.435439 7068597.092577, 711296.896743 7068596.385351)"
160241,"LINESTRING (711455.973674 7068294.141433, 711415.443218 7068321.573711)"
160271,"LINESTRING (711056.881679 7064538.010775, 711066.669594 7064529.650065)"
160301,"LINESTRING (710938.39705 7064854.538532, 710935.346168 7064857.786543)"
160330,"LINESTRING (711999.06278 7069162.423071, 711999.646673 7069160.674652)"
160360,"LINESTRING (712160.767309 7068036.861147, 712184.554798 7068060.92882)"
160390,"LINESTRING (712277.363825 7068136.366838, 712286.090943 7068141.790987)"
160419,"LINESTRING (712347.230015 7068711.176806, 712349.228999 7068712.696855)"
160449,"LINESTRING (711166.641478 7064264.08282, 711218.911242 7064230.054379)"
160479,"LINESTRING (710058.251195 7064434.082158, 710107.961036 7064389.652743)"
160508,"LINESTRING (711328.579549 7069127.51195, 711327.904318 7069129.048508)"
160538,"LINESTRING (711466.652544 7068986.460427, 711468.9142 7068987.612941)"
160568,"LINESTRING (699107.403383 7056988.583223, 699107.191055 7056990.956626)"
160597,"LINESTRING (699186.650006 7056933.437683, 699205.585215 7056912.35322)"
160627,"LINESTRING (699249.89336 7056493.955939, 699246.454496 7056495.460639)"
160657,"LINESTRING (698619.459692 7056783.737075, 698621.567984 7056764.749652)"
160686,"LINESTRING (698820.265815 7056698.673551, 698797.140201 7056683.948038)"
160716,"LINESTRING (699327.220155 7057033.044828, 699453.969276 7056867.329806)"
160746,"LINESTRING (699851.748658 7057194.172911, 699835.966199 7057188.100629)"
160775,"LINESTRING (712584.439258 7065864.457796, 712585.034513 7065879.904612)"
160805,"LINESTRING (712443.255853 7065654.235137, 712444.109069 7065655.752605)"
160835,"LINESTRING (712106.820763 7069148.925645, 712123.726112 7069176.656176)"
160865,"LINESTRING (711858.725496 7069079.376187, 711852.833416 7069082.071772)"
160894,"LINESTRING (712418.843997 7069046.926017, 712410.905746 7069043.787945)"
160924,"LINESTRING (712810.214054 7069459.317822, 712806.880469 7069450.717799)"
160954,"LINESTRING (712232.382377 7069037.264779, 712172.62853 7069039.74205)"
160983,"LINESTRING (711720.096305 7069559.431102, 711723.657958 7069564.620756)"
161013,"LINESTRING (706004.610374 7062494.186067, 706020.429101 7062485.945814)"
161043,"LINESTRING (705861.542791 7062433.079938, 705859.087251 7062437.568152)"
161072,"LINESTRING (705738.160217 7062430.901613, 705735.640719 7062428.781785)"
161102,"LINESTRING (710799.935537 7067279.447978, 710781.948221 7067259.554415)"
161132,"LINESTRING (710690.049493 7066786.266791, 710692.052325 7066790.070744)"
161161,"LINESTRING (710625.837668 7066589.775267, 710623.747031 7066591.142008)"
161191,"LINESTRING (710711.620694 7067127.082832, 710701.337576 7067108.407906)"
161221,"LINESTRING (710623.270626 7066994.433215, 710618.277266 7067000.08492)"
161250,"LINESTRING (716313.923783 7057323.851615, 716310.751278 7057303.094716)"
161280,"LINESTRING (716379.025314 7057308.50882, 716381.444478 7057307.992193)"
161310,"LINESTRING (716546.966715 7058837.391596, 716549.845604 7058848.977579)"
161339,"LINESTRING (716524.847249 7058942.325834, 716504.861064 7058922.599621)"
161369,"LINESTRING (711612.312902 7063170.722846, 711573.352972 7063122.546687)"
161399,"LINESTRING (710186.718017 7064764.759564, 710161.462713 7064733.310531)"
161429,"LINESTRING (713259.845898 7065904.811183, 713295.148705 7065851.270466)"
161458,"LINESTRING (713401.089674 7065690.571948, 713405.622728 7065683.695889)"
161488,"LINESTRING (713537.112164 7065470.618568, 713543.880844 7065476.195753)"
161518,"LINESTRING (713874.979387 7065423.561774, 713850.849878 7065504.473272)"
161547,"LINESTRING (714095.024924 7065247.638275, 714084.414354 7065241.192683)"
161577,"LINESTRING (713578.741974 7065370.636536, 713594.547393 7065392.438896)"
161607,"LINESTRING (714088.371944 7065232.777917, 714084.414354 7065241.192683)"
161636,"LINESTRING (714077.468852 7065364.972149, 714080.144705 7065367.887434)"
161666,"LINESTRING (714396.934346 7065289.818144, 714395.999774 7065287.085495)"
161696,"LINESTRING (711760.33591 7068345.770024, 711764.667982 7068334.913462)"
161725,"LINESTRING (711503.841559 7068198.34331, 711503.741224 7068195.523604)"
161755,"LINESTRING (711430.042723 7068019.705503, 711427.044415 7068018.707533)"
161785,"LINESTRING (711867.288967 7068458.520148, 711864.883173 7068498.523111)"
161814,"LINESTRING (711829.252292 7068403.865837, 711818.930487 7068389.635014)"
161844,"LINESTRING (701239.499206 7074489.477901, 701244.946782 7074498.027479)"
161874,"LINESTRING (701278.361693 7074541.434441, 701279.498929 7074544.544213)"
161904,"LINESTRING (701123.902511 7074551.743948, 701122.006862 7074558.843062)"
161933,"LINESTRING (701491.560981 7074462.122397, 701484.811958 7074458.297797)"
161963,"LINESTRING (701577.027312 7074441.348968, 701575.108244 7074454.120813)"
161993,"LINESTRING (701491.660605 7074142.244988, 701489.957511 7074140.684213)"
162022,"LINESTRING (701568.073424 7074209.816673, 701587.617008 7074162.265846)"
162052,"LINESTRING (701475.644363 7074325.600846, 701472.469818 7074328.965849)"
162082,"LINESTRING (701621.523045 7074313.359344, 701622.138812 7074310.517505)"
162111,"LINESTRING (701614.213207 7074170.944398, 701614.515826 7074175.525141)"
162141,"LINESTRING (701594.312226 7074602.881269, 701599.917057 7074603.00547)"
162171,"LINESTRING (701648.150103 7074645.750263, 701651.090255 7074646.029763)"
162200,"LINESTRING (701471.765384 7073542.444017, 701495.854286 7073554.275321)"
162230,"LINESTRING (693863.48415 7050011.943416, 693879.478014 7049998.611756)"
162260,"LINESTRING (694246.570667 7049665.135414, 694241.17741 7049667.447247)"
162289,"LINESTRING (694170.792169 7049721.42268, 694168.221778 7049721.046541)"
162319,"LINESTRING (694171.295608 7049645.715521, 694174.24313 7049646.882316)"
162349,"LINESTRING (699209.061748 7071844.900876, 699213.423854 7071838.090791)"
162378,"LINESTRING (699389.380902 7071502.901032, 699390.632234 7071499.368012)"
162408,"LINESTRING (699473.390629 7071386.764353, 699510.634851 7071421.822278)"
162438,"LINESTRING (699600.304598 7072076.426059, 699614.310951 7072156.389266)"
162468,"LINESTRING (700407.151865 7072222.424003, 700400.505577 7072216.895677)"
162497,"LINESTRING (700621.329029 7071983.041569, 700627.305206 7071974.360427)"
162527,"LINESTRING (700302.431361 7072611.518566, 700292.702828 7072603.80577)"
162557,"LINESTRING (700229.081413 7072466.397344, 700230.962323 7072463.455171)"
162586,"LINESTRING (700332.941157 7072123.63119, 700331.548453 7072118.638221)"
162616,"LINESTRING (700240.194507 7072018.396962, 700234.601406 7072013.203238)"
162646,"LINESTRING (699582.873493 7071498.024119, 699619.486019 7071520.244122)"
162675,"LINESTRING (694280.269 7049766.499954, 694283.378324 7049766.296235)"
162705,"LINESTRING (694185.147841 7050331.074514, 694235.76103 7050323.835896)"
162735,"LINESTRING (694204.674882 7050398.371956, 694204.750467 7050395.954146)"
162764,"LINESTRING (701047.529419 7070349.338039, 701039.477945 7070360.313935)"
162794,"LINESTRING (700929.208655 7070552.148523, 700924.651977 7070561.988448)"
162824,"LINESTRING (700878.278144 7070625.761539, 700848.942327 7070653.640822)"
162853,"LINESTRING (701006.36872 7070826.408694, 701010.448613 7070832.271511)"
162883,"LINESTRING (701110.495214 7070958.29193, 701115.614619 7070963.876426)"
162913,"LINESTRING (701302.36862 7070402.038609, 701308.182296 7070404.313461)"
162943,"LINESTRING (701220.255559 7069979.931584, 701195.641414 7070033.81)"
162972,"LINESTRING (701199.83594 7070133.465272, 701200.77585 7070137.544374)"
163002,"LINESTRING (701155.795075 7070205.271409, 701152.031364 7070208.235081)"
163032,"LINESTRING (702952.883358 7073248.924816, 702889.04118 7073214.319604)"
163061,"LINESTRING (702241.594117 7071395.570262, 702255.712579 7071371.202434)"
163091,"LINESTRING (702643.887285 7070985.833164, 702647.057907 7070981.321077)"
163121,"LINESTRING (701376.450129 7072138.490967, 701373.103857 7072145.266205)"
163150,"LINESTRING (701074.191798 7072612.728205, 701068.724141 7072624.228704)"
163180,"LINESTRING (702262.619765 7071917.599601, 702260.447198 7071921.7223)"
163210,"LINESTRING (702161.083722 7072115.569411, 702158.14022 7072120.572304)"
163239,"LINESTRING (701906.573059 7072347.367662, 701880.582995 7072362.014354)"
163269,"LINESTRING (701684.545944 7072456.047986, 701678.478931 7072457.3724)"
163299,"LINESTRING (701546.353525 7072597.102405, 701543.077915 7072604.27882)"
163328,"LINESTRING (701497.389172 7072707.64663, 701492.650942 7072711.802419)"
163358,"LINESTRING (701135.657953 7072668.687842, 701141.440689 7072672.756917)"
163388,"LINESTRING (708580.510541 7075605.806703, 708578.807425 7075605.837521)"
163417,"LINESTRING (710771.018527 7072726.595947, 710774.034637 7072731.773022)"
163447,"LINESTRING (710881.116018 7072647.646926, 710899.90304 7072632.704782)"
163477,"LINESTRING (710948.238091 7072531.00161, 710953.641421 7072533.887597)"
163507,"LINESTRING (711026.306943 7072397.215743, 711032.54675 7072388.334442)"
163536,"LINESTRING (710638.466012 7072784.908503, 710635.782488 7072790.665332)"
163566,"LINESTRING (710543.551036 7072925.47821, 710565.672941 7072936.876766)"
163596,"LINESTRING (711747.918706 7071611.070428, 711754.906362 7071603.985908)"
163625,"LINESTRING (713167.752484 7065256.899962, 713193.959783 7065284.799053)"
163655,"LINESTRING (713074.681212 7065408.338081, 713076.533568 7065406.381096)"
163685,"LINESTRING (713057.331716 7065237.473574, 713059.640975 7065239.975186)"
163714,"LINESTRING (713861.51745 7064574.070136, 713852.921219 7064582.763231)"
163744,"LINESTRING (713699.065282 7064854.514631, 713684.072787 7064838.575749)"
163774,"LINESTRING (713125.706491 7064590.023981, 713134.3091 7064593.19786)"
163803,"LINESTRING (713289.551561 7064456.430039, 713291.240335 7064454.940796)"
163833,"LINESTRING (713424.529 7064340.200475, 713427.963259 7064337.255642)"
163863,"LINESTRING (713667.933108 7064130.397452, 713672.226301 7064126.697107)"
163892,"LINESTRING (713614.227216 7064186.408244, 713615.54376 7064189.542823)"
163922,"LINESTRING (713699.510106 7064522.710554, 713700.440751 7064527.237187)"
163952,"LINESTRING (713467.464233 7064400.546579, 713471.946198 7064409.461198)"
163981,"LINESTRING (713494.892419 7064525.076873, 713497.024283 7064530.709601)"
164011,"LINESTRING (713526.483776 7064447.236327, 713523.964029 7064440.956321)"
164041,"LINESTRING (713553.298112 7064482.604555, 713556.43788 7064481.375214)"
164071,"LINESTRING (713561.301694 7064411.593931, 713560.647879 7064409.65334)"
164100,"LINESTRING (713445.413972 7064586.203605, 713424.914568 7064621.970315)"
164130,"LINESTRING (713742.07957 7064404.557897, 713743.707136 7064402.099138)"
164160,"LINESTRING (713563.148769 7064648.447166, 713562.779935 7064645.79406)"
164189,"LINESTRING (713262.295176 7063824.485986, 713309.585629 7063786.052576)"
164219,"LINESTRING (713182.681467 7064056.698271, 713229.36679 7064018.56352)"
164249,"LINESTRING (713234.610048 7064014.285623, 713236.565907 7064016.686137)"
164278,"LINESTRING (713528.769204 7063953.331813, 713530.552705 7063950.828809)"
164308,"LINESTRING (713527.361371 7063806.399657, 713517.626121 7063796.78146)"
164338,"LINESTRING (713632.351415 7063964.225562, 713632.342006 7063962.275402)"
164367,"LINESTRING (713607.990127 7063918.131852, 713608.8154 7063916.562608)"
164397,"LINESTRING (714118.833788 7064165.595172, 714120.703988 7064168.096078)"
164427,"LINESTRING (714123.380839 7064224.099825, 714120.948982 7064228.105409)"
164456,"LINESTRING (713791.044857 7063881.639187, 713790.637666 7063883.075712)"
164486,"LINESTRING (714032.082736 7063908.571268, 714025.181781 7063918.460647)"
164516,"LINESTRING (713884.179359 7063882.449132, 713882.321763 7063886.199924)"
164546,"LINESTRING (713891.679733 7063890.591468, 713890.542962 7063889.240265)"
164575,"LINESTRING (713991.988916 7063941.845994, 714002.623844 7063922.627551)"
164605,"LINESTRING (713880.402794 7064242.725359, 713953.038291 7064169.881614)"
164635,"LINESTRING (714098.485045 7063757.318722, 714099.428391 7063745.497728)"
164664,"LINESTRING (714262.171576 7063571.301379, 714265.394745 7063568.178253)"
164694,"LINESTRING (713882.297216 7063993.067366, 713892.119125 7064004.469425)"
164724,"LINESTRING (714087.853258 7064542.307889, 714100.871325 7064529.603424)"
164753,"LINESTRING (715064.599351 7065255.582857, 715056.836162 7065246.446281)"
164783,"LINESTRING (714846.147726 7065457.003119, 714931.907299 7065532.040376)"
164813,"LINESTRING (715643.367122 7065612.383341, 715654.199312 7065612.11278)"
164842,"LINESTRING (715761.400881 7065574.914806, 715768.537554 7065569.675016)"
164872,"LINESTRING (715919.876486 7065362.604971, 715924.238075 7065357.457786)"
164902,"LINESTRING (715989.6436 7065334.019498, 715992.744493 7065334.028368)"
164931,"LINESTRING (713443.346828 7065849.072959, 713424.609163 7065837.037067)"
164961,"LINESTRING (713632.051473 7065907.823864, 713702.907598 7065955.849177)"
164991,"LINESTRING (713137.710455 7065565.202054, 713139.944386 7065563.535723)"
165020,"LINESTRING (713005.214844 7065679.696554, 713009.111688 7065675.259208)"
165050,"LINESTRING (713921.379902 7065741.601023, 713949.687286 7065759.546425)"
165080,"LINESTRING (713841.875331 7065918.101602, 713836.607518 7065915.670326)"
165110,"LINESTRING (713562.699929 7065860.638928, 713632.051473 7065907.823864)"
165139,"LINESTRING (713675.165209 7065718.616294, 713675.465469 7065711.629801)"
165169,"LINESTRING (713618.236463 7065790.299807, 713624.449867 7065782.436201)"
165199,"LINESTRING (713557.617067 7065533.776003, 713585.593315 7065551.975012)"
165228,"LINESTRING (713413.18097 7065690.600949, 713433.053905 7065707.665405)"
165258,"LINESTRING (713783.453027 7065863.385409, 713812.722216 7065821.478501)"
165288,"LINESTRING (713759.66913 7065641.26213, 713725.76842 7065620.205983)"
165317,"LINESTRING (714159.368228 7064763.268462, 714186.50604 7064788.967918)"
165347,"LINESTRING (714226.783355 7064951.557719, 714163.167014 7064890.38396)"
165377,"LINESTRING (714025.583801 7064754.662569, 713998.054634 7064726.544733)"
165406,"LINESTRING (714383.473827 7064866.764405, 714381.405101 7064870.013067)"
165436,"LINESTRING (714371.382571 7064926.620008, 714375.082353 7064927.855337)"
165466,"LINESTRING (714375.132771 7064982.593779, 714373.847632 7064984.005737)"
165495,"LINESTRING (714374.786952 7065089.551133, 714355.264831 7065071.225119)"
165525,"LINESTRING (713940.620121 7064833.515097, 714023.237611 7064891.179032)"
165555,"LINESTRING (713402.029474 7069913.451562, 713428.813026 7069892.129535)"
165585,"LINESTRING (713910.434837 7070729.944033, 713837.973451 7070766.964896)"
165614,"LINESTRING (713341.418604 7069863.791325, 713337.312377 7069862.221286)"
165644,"LINESTRING (713805.781918 7070793.966761, 713798.688351 7070802.374599)"
165674,"LINESTRING (713871.587879 7070990.164777, 713928.82953 7070932.031655)"
165703,"LINESTRING (713297.815405 7070208.143107, 713306.034647 7070202.28949)"
165733,"LINESTRING (713160.79684 7069528.414938, 713159.849311 7069525.225386)"
165763,"LINESTRING (713296.833469 7069316.078554, 713298.743193 7069307.345858)"
165792,"LINESTRING (712329.051211 7069814.825253, 712333.221433 7069813.185071)"
165822,"LINESTRING (712507.470676 7069812.380061, 712580.788666 7069820.579908)"
165852,"LINESTRING (712713.85198 7069795.271097, 712717.608003 7069795.402237)"
165881,"LINESTRING (712864.092581 7069800.596677, 712874.501237 7069796.341165)"
165911,"LINESTRING (713086.898623 7069829.989682, 713064.288846 7069767.003689)"
165941,"LINESTRING (713061.031612 7069968.020991, 713057.18967 7069977.462578)"
165970,"LINESTRING (713081.865924 7069613.819135, 713084.611383 7069613.546953)"
166000,"LINESTRING (714489.538977 7066013.084629, 714491.533523 7066011.00588)"
166030,"LINESTRING (714697.771891 7065899.492018, 714710.536064 7065915.349985)"
166059,"LINESTRING (714952.107541 7065245.229108, 714951.65585 7065242.051906)"
166089,"LINESTRING (711695.235981 7068502.132797, 711728.766216 7068421.919498)"
166119,"LINESTRING (712399.375994 7068813.140551, 712419.569708 7068825.499927)"
166149,"LINESTRING (712436.466659 7068875.820903, 712373.705927 7068909.382133)"
166178,"LINESTRING (712295.545604 7068977.301737, 712234.681055 7068956.818466)"
166208,"LINESTRING (711956.966494 7068703.362726, 711866.844152 7068577.997414)"
