zone_id,P_i,is_vulnerable,in_model_sample,geometry_wkt
3417,107.5,False,False,"POLYGON ((711784.009751 7058501.528886, 711765.062081 7058700.829676, 711964.6242 7058719.924787, 711983.571395 7058520.62379, 711784.009751 7058501.528886))"
3418,46.0,False,False,"POLYGON ((711765.062081 7058700.829676, 711746.113973 7058900.130866, 711945.676565 7058919.226185, 711964.6242 7058719.924787, 711765.062081 7058700.829676))"
3419,33.0,False,False,"POLYGON ((711565.49994 7058681.734017, 711546.551357 7058881.034999, 711746.113973 7058900.130866, 711765.062081 7058700.829676, 711565.49994 7058681.734017))"
3420,91.0,False,False,"POLYGON ((711584.448083 7058482.433436, 711565.49994 7058681.734017, 711765.062081 7058700.829676, 711784.009751 7058501.528886, 711584.448083 7058482.433436))"
3421,132.0,False,False,"POLYGON ((711603.395788 7058283.133255, 711584.448083 7058482.433436, 711784.009751 7058501.528886, 711802.956981 7058302.228498, 711603.395788 7058283.133255))"
3422,175.0,False,False,"POLYGON ((711403.834571 7058264.037464, 711384.886393 7058463.337437, 711584.448083 7058482.433436, 711603.395788 7058283.133255, 711403.834571 7058264.037464))"
3423,94.0,False,False,"POLYGON ((711384.886393 7058463.337437, 711365.937775 7058662.637811, 711565.49994 7058681.734017, 711584.448083 7058482.433436, 711384.886393 7058463.337437))"
3424,27.0,False,False,"POLYGON ((711365.937775 7058662.637811, 711346.988718 7058861.938585, 711546.551357 7058881.034999, 711565.49994 7058681.734017, 711365.937775 7058662.637811))"
3425,10.0,False,False,"POLYGON ((711346.988718 7058861.938585, 711328.039222 7059061.23976, 711527.602335 7059080.336382, 711546.551357 7058881.034999, 711346.988718 7058861.938585))"
3426,4.0,False,False,"POLYGON ((711546.551357 7058881.034999, 711527.602335 7059080.336382, 711727.165425 7059099.432457, 711746.113973 7058900.130866, 711546.551357 7058881.034999))"
3427,5.0,False,False,"POLYGON ((711309.089287 7059260.541336, 711290.138912 7059459.843314, 711489.702974 7059478.940353, 711508.652874 7059279.638167, 711309.089287 7059260.541336))"
3428,9.0,False,False,"POLYGON ((711328.039222 7059061.23976, 711309.089287 7059260.541336, 711508.652874 7059279.638167, 711527.602335 7059080.336382, 711328.039222 7059061.23976))"
3429,41.0,False,False,"POLYGON ((711290.138912 7059459.843314, 711271.188097 7059659.145693, 711470.752634 7059678.24294, 711489.702974 7059478.940353, 711290.138912 7059459.843314))"
3430,51.0,False,False,"POLYGON ((711271.188097 7059659.145693, 711252.236843 7059858.448474, 711451.801855 7059877.54593, 711470.752634 7059678.24294, 711271.188097 7059659.145693))"
3431,51.0,False,False,"POLYGON ((711470.752634 7059678.24294, 711451.801855 7059877.54593, 711651.366844 7059896.642837, 711670.317148 7059697.339639, 711470.752634 7059678.24294))"
3432,57.0,False,False,"POLYGON ((711489.702974 7059478.940353, 711470.752634 7059678.24294, 711670.317148 7059697.339639, 711689.267013 7059498.036843, 711489.702974 7059478.940353))"
3433,28.0,False,True,"POLYGON ((711888.831029 7059517.132786, 711869.881639 7059716.43579, 712069.446107 7059735.531393, 712088.395022 7059536.228181, 711888.831029 7059517.132786))"
3434,44.5,False,False,"POLYGON ((711689.267013 7059498.036843, 711670.317148 7059697.339639, 711869.881639 7059716.43579, 711888.831029 7059517.132786, 711689.267013 7059498.036843))"
3435,13.0,False,False,"POLYGON ((711670.317148 7059697.339639, 711651.366844 7059896.642837, 711850.93181 7059915.739196, 711869.881639 7059716.43579, 711670.317148 7059697.339639))"
3436,12.0,False,False,"POLYGON ((711907.77998 7059317.830184, 711888.831029 7059517.132786, 712088.395022 7059536.228181, 712107.343499 7059336.925371, 711907.77998 7059317.830184))"
3437,8.0,False,False,"POLYGON ((711708.216438 7059298.734449, 711689.267013 7059498.036843, 711888.831029 7059517.132786, 711907.77998 7059317.830184, 711708.216438 7059298.734449))"
3438,6.0,False,False,"POLYGON ((711727.165425 7059099.432457, 711708.216438 7059298.734449, 711907.77998 7059317.830184, 711926.728492 7059118.527984, 711727.165425 7059099.432457))"
3439,1.0,False,False,"POLYGON ((711926.728492 7059118.527984, 711907.77998 7059317.830184, 712107.343499 7059336.925371, 712126.291536 7059137.622963, 711926.728492 7059118.527984))"
3440,25.0,False,False,"POLYGON ((711945.676565 7058919.226185, 711926.728492 7059118.527984, 712126.291536 7059137.622963, 712145.239135 7058938.320956, 711945.676565 7058919.226185))"
3441,28.0,False,False,"POLYGON ((711746.113973 7058900.130866, 711727.165425 7059099.432457, 711926.728492 7059118.527984, 711945.676565 7058919.226185, 711746.113973 7058900.130866))"
3442,2.0,False,False,"POLYGON ((712145.239135 7058938.320956, 712126.291536 7059137.622963, 712325.854558 7059156.717394, 712344.801682 7058957.41518, 712145.239135 7058938.320956))"
3443,31.0,False,False,"POLYGON ((713067.268109 7059831.001187, 713048.32113 7060030.30584, 713247.885938 7060049.398362, 713266.832442 7059850.093502, 713067.268109 7059831.001187))"
3444,39.0,False,True,"POLYGON ((713086.21465 7059631.696936, 713067.268109 7059831.001187, 713266.832442 7059850.093502, 713285.778507 7059650.789043, 713086.21465 7059631.696936))"
3445,187.0,False,False,"POLYGON ((713105.160752 7059432.393088, 713086.21465 7059631.696936, 713285.778507 7059650.789043, 713304.724135 7059451.484987, 713105.160752 7059432.393088))"
3446,88.0,False,False,"POLYGON ((713124.106417 7059233.089641, 713105.160752 7059432.393088, 713304.724135 7059451.484987, 713323.669325 7059252.181333, 713124.106417 7059233.089641))"
3447,9.0,False,False,"POLYGON ((713143.051644 7059033.786595, 713124.106417 7059233.089641, 713323.669325 7059252.181333, 713342.614077 7059052.87808, 713143.051644 7059033.786595))"
3448,5.0,False,False,"POLYGON ((712800.762606 7058397.696499, 712781.817745 7058596.997926, 712981.379276 7058616.090091, 713000.323663 7058416.788456, 712800.762606 7058397.696499))"
3449,8.0,False,False,"POLYGON ((712439.530728 7057960.910117, 712420.585796 7058160.210329, 712620.146424 7058179.303174, 712639.090883 7057980.002755, 712439.530728 7057960.910117))"
3450,10.0,False,False,"POLYGON ((712458.475222 7057761.610305, 712439.530728 7057960.910117, 712639.090883 7057980.002755, 712658.034903 7057780.702735, 712458.475222 7057761.610305))"
3451,4.0,False,False,"POLYGON ((712819.707029 7058198.395472, 712800.762606 7058397.696499, 713000.323663 7058416.788456, 713019.267612 7058217.487221, 712819.707029 7058198.395472))"
3452,159.0,False,True,"POLYGON ((713275.655972 7057638.676498, 713256.71381 7057837.97674, 713456.2734 7057857.066981, 713475.215089 7057657.766531, 713275.655972 7057638.676498))"
3453,110.0,False,False,"POLYGON ((713294.597697 7057439.376656, 713275.655972 7057638.676498, 713475.215089 7057657.766531, 713494.156341 7057458.466482, 713294.597697 7057439.376656))"
3454,115.0,False,False,"POLYGON ((713313.538985 7057240.077212, 713294.597697 7057439.376656, 713494.156341 7057458.466482, 713513.097155 7057259.166831, 713313.538985 7057240.077212))"
3455,67.5,False,False,"POLYGON ((713332.479835 7057040.778168, 713313.538985 7057240.077212, 713513.097155 7057259.166831, 713532.037532 7057059.86758, 713332.479835 7057040.778168))"
3456,46.0,False,False,"POLYGON ((713351.420247 7056841.479522, 713332.479835 7057040.778168, 713532.037532 7057059.86758, 713550.977472 7056860.568727, 713351.420247 7056841.479522))"
3457,9.0,False,False,"POLYGON ((712733.806606 7056983.50665, 712714.864337 7057182.805073, 712914.422576 7057201.896333, 712933.364372 7057002.597703, 712733.806606 7056983.50665))"
3458,73.0,True,False,"POLYGON ((712752.748436 7056784.208626, 712733.806606 7056983.50665, 712933.364372 7057002.597703, 712952.30573 7056803.299472, 712752.748436 7056784.208626))"
3459,3.0,False,False,"POLYGON ((712553.19112 7056765.117233, 712534.248816 7056964.41505, 712733.806606 7056983.50665, 712752.748436 7056784.208626, 712553.19112 7056765.117233))"
3460,2.0,False,False,"POLYGON ((712277.860047 7057543.218123, 712258.915518 7057742.517328, 712458.475222 7057761.610305, 712477.419278 7057562.310893, 712277.860047 7057543.218123))"
3461,13.0,False,False,"POLYGON ((711897.686553 7057305.732551, 711878.741516 7057505.030941, 712078.300793 7057524.124806, 712097.245357 7057324.826208, 711897.686553 7057305.732551))"
3462,6.0,False,False,"POLYGON ((711878.741516 7057505.030941, 711859.79604 7057704.329731, 712059.355791 7057723.423803, 712078.300793 7057524.124806, 711878.741516 7057505.030941))"
3463,3.0,False,False,"POLYGON ((712078.300793 7057524.124806, 712059.355791 7057723.423803, 712258.915518 7057742.517328, 712277.860047 7057543.218123, 712078.300793 7057524.124806))"
3464,7.0,False,False,"POLYGON ((711679.182216 7057485.93653, 711660.236267 7057685.235112, 711859.79604 7057704.329731, 711878.741516 7057505.030941, 711679.182216 7057485.93653))"
3465,76.5,False,False,"POLYGON ((711479.622893 7057466.841571, 711460.676471 7057666.139945, 711660.236267 7057685.235112, 711679.182216 7057485.93653, 711479.622893 7057466.841571))"
3466,194.0,False,True,"POLYGON ((711498.568876 7057267.543596, 711479.622893 7057466.841571, 711679.182216 7057485.93653, 711698.127726 7057286.638347, 711498.568876 7057267.543596))"
3467,45.0,False,False,"POLYGON ((711698.127726 7057286.638347, 711679.182216 7057485.93653, 711878.741516 7057505.030941, 711897.686553 7057305.732551, 711698.127726 7057286.638347))"
3468,144.5,False,False,"POLYGON ((711736.017429 7056888.043178, 711717.072797 7057087.340563, 711916.631151 7057106.434559, 711935.575311 7056907.136966, 711736.017429 7056888.043178))"
3469,84.5,False,False,"POLYGON ((711717.072797 7057087.340563, 711698.127726 7057286.638347, 711897.686553 7057305.732551, 711916.631151 7057106.434559, 711717.072797 7057087.340563))"
3470,192.0,False,True,"POLYGON ((711517.514419 7057068.246019, 711498.568876 7057267.543596, 711698.127726 7057286.638347, 711717.072797 7057087.340563, 711517.514419 7057068.246019))"
3471,116.0,False,False,"POLYGON ((711536.459524 7056868.948842, 711517.514419 7057068.246019, 711717.072797 7057087.340563, 711736.017429 7056888.043178, 711536.459524 7056868.948842))"
3472,61.0,False,False,"POLYGON ((711555.40419 7056669.652063, 711536.459524 7056868.948842, 711736.017429 7056888.043178, 711754.961623 7056688.746191, 711555.40419 7056669.652063))"
3473,18.0,False,False,"POLYGON ((711954.519032 7056707.839772, 711935.575311 7056907.136966, 712135.133169 7056926.230208, 712154.076417 7056726.932806, 711954.519032 7056707.839772))"
3474,14.0,False,False,"POLYGON ((712154.076417 7056726.932806, 712135.133169 7056926.230208, 712334.691004 7056945.322903, 712353.63378 7056746.025293, 712154.076417 7056726.932806))"
3475,28.0,False,False,"POLYGON ((711935.575311 7056907.136966, 711916.631151 7057106.434559, 712116.189482 7057125.528008, 712135.133169 7056926.230208, 711935.575311 7056907.136966))"
3476,2.0,False,False,"POLYGON ((712353.63378 7056746.025293, 712334.691004 7056945.322903, 712534.248816 7056964.41505, 712553.19112 7056765.117233, 712353.63378 7056746.025293))"
3477,8.0,False,False,"POLYGON ((711650.12094 7055673.174132, 711631.178467 7055872.468924, 711830.734011 7055891.562222, 711849.676012 7055692.267223, 711650.12094 7055673.174132))"
3478,4.0,False,False,"POLYGON ((712771.689829 7056584.911, 712752.748436 7056784.208626, 712952.30573 7056803.299472, 712971.24665 7056604.001639, 712771.689829 7056584.911))"
3479,83.0,True,False,"POLYGON ((713009.127178 7056205.407167, 712990.187133 7056404.704204, 713189.743458 7056423.794088, 713208.683031 7056224.496844, 713009.127178 7056205.407167))"
3480,152.0,False,False,"POLYGON ((713208.683031 7056224.496844, 713189.743458 7056423.794088, 713389.299761 7056442.883426, 713408.238861 7056243.585974, 713208.683031 7056224.496844))"
3481,152.0,False,False,"POLYGON ((713189.743458 7056423.794088, 713170.803448 7056623.09173, 713370.360223 7056642.181275, 713389.299761 7056442.883426, 713189.743458 7056423.794088))"
3482,12.0,False,False,"POLYGON ((712990.187133 7056404.704204, 712971.24665 7056604.001639, 713170.803448 7056623.09173, 713189.743458 7056423.794088, 712990.187133 7056404.704204))"
3483,28.5,False,False,"POLYGON ((712971.24665 7056604.001639, 712952.30573 7056803.299472, 713151.863 7056822.389771, 713170.803448 7056623.09173, 712971.24665 7056604.001639))"
3484,81.0,False,False,"POLYGON ((713170.803448 7056623.09173, 713151.863 7056822.389771, 713351.420247 7056841.479522, 713370.360223 7056642.181275, 713170.803448 7056623.09173))"
3485,90.5,False,False,"POLYGON ((713370.360223 7056642.181275, 713351.420247 7056841.479522, 713550.977472 7056860.568727, 713569.916975 7056661.270272, 713370.360223 7056642.181275))"
3486,97.5,False,False,"POLYGON ((713389.299761 7056442.883426, 713370.360223 7056642.181275, 713569.916975 7056661.270272, 713588.85604 7056461.972216, 713389.299761 7056442.883426))"
3487,128.5,False,False,"POLYGON ((713408.238861 7056243.585974, 713389.299761 7056442.883426, 713588.85604 7056461.972216, 713607.794669 7056262.674558, 713408.238861 7056243.585974))"
3488,30.0,False,False,"POLYGON ((713427.177525 7056044.288921, 713408.238861 7056243.585974, 713607.794669 7056262.674558, 713626.73286 7056063.377297, 713427.177525 7056044.288921))"
3489,3.0,False,False,"POLYGON ((712742.590071 7054772.160926, 712723.652146 7054971.454772, 712923.205216 7054990.544301, 712942.14267 7054791.250248, 712742.590071 7054772.160926))"
3490,10.0,False,False,"POLYGON ((712761.527559 7054572.867476, 712742.590071 7054772.160926, 712942.14267 7054791.250248, 712961.079687 7054591.956591, 712761.527559 7054572.867476))"
3491,8.0,False,False,"POLYGON ((712961.079687 7054591.956591, 712942.14267 7054791.250248, 713141.695246 7054810.339024, 713160.631792 7054611.04516, 712961.079687 7054591.956591))"
3492,2.0,False,False,"POLYGON ((712942.14267 7054791.250248, 712923.205216 7054990.544301, 713122.758262 7055009.633283, 713141.695246 7054810.339024, 712942.14267 7054791.250248))"
3493,5.0,False,False,"POLYGON ((713141.695246 7054810.339024, 713122.758262 7055009.633283, 713322.311286 7055028.721719, 713341.247798 7054829.427252, 713141.695246 7054810.339024))"
3494,5.5,False,False,"POLYGON ((713521.864286 7055047.809608, 713502.927808 7055247.104677, 713702.481256 7055266.192227, 713721.417263 7055066.896951, 713521.864286 7055047.809608))"
3495,90.5,False,False,"POLYGON ((713454.857696 7053633.668756, 713435.923805 7053832.960852, 713635.473981 7053852.047501, 713654.407402 7053652.755199, 713454.857696 7053633.668756))"
3496,93.0,False,False,"POLYGON ((713255.307967 7053614.581767, 713236.373606 7053813.873656, 713435.923805 7053832.960852, 713454.857696 7053633.668756, 713255.307967 7053614.581767))"
3497,82.0,False,True,"POLYGON ((713236.373606 7053813.873656, 713217.438808 7054013.16594, 713416.989478 7054032.253342, 713435.923805 7053832.960852, 713236.373606 7053813.873656))"
3498,45.5,False,False,"POLYGON ((713435.923805 7053832.960852, 713416.989478 7054032.253342, 713616.540124 7054051.340198, 713635.473981 7053852.047501, 713435.923805 7053832.960852))"
3499,45.5,False,False,"POLYGON ((713217.438808 7054013.16594, 713198.503573 7054212.458618, 713398.054713 7054231.546227, 713416.989478 7054032.253342, 713217.438808 7054013.16594))"
3500,19.0,False,False,"POLYGON ((713017.888115 7053994.077992, 712998.95241 7054193.370463, 713198.503573 7054212.458618, 713217.438808 7054013.16594, 713017.888115 7053994.077992))"
3501,24.0,False,False,"POLYGON ((713036.823383 7053794.785915, 713017.888115 7053994.077992, 713217.438808 7054013.16594, 713236.373606 7053813.873656, 713036.823383 7053794.785915))"
3502,43.0,False,False,"POLYGON ((713055.758214 7053595.494233, 713036.823383 7053794.785915, 713236.373606 7053813.873656, 713255.307967 7053614.581767, 713055.758214 7053595.494233))"
3503,77.0,False,False,"POLYGON ((712856.208438 7053576.406152, 712837.273137 7053775.697627, 713036.823383 7053794.785915, 713055.758214 7053595.494233, 712856.208438 7053576.406152))"
3504,1.0,False,False,"POLYGON ((712780.46461 7054373.574422, 712761.527559 7054572.867476, 712961.079687 7054591.956591, 712980.016267 7054392.66333, 712780.46461 7054373.574422))"
3505,6.0,False,False,"POLYGON ((712200.747521 7054117.012381, 712181.809497 7054316.30442, 712381.361225 7054335.394967, 712400.298779 7054136.102721, 712200.747521 7054117.012381))"
